latitude_unlock,longitude_unlock,latitude_lock,longitude_lock,distance,station_unlock_count,station_lock_count,trip_speed,lock_unlock_time_gap_hours
211,205,248,240,4394,164,103,6050,0
209,203,223,217,4732,75,174,6051,0
26,26,94,93,4733,26,88,6052,0
3,3,10,10,2849,3,10,6053,0
219,212,76,75,4734,169,73,6054,0
134,129,232,224,4735,119,179,6055,0
171,166,28,28,4736,141,27,6056,0
22,22,197,191,323,22,2,6057,0
162,157,148,143,4737,111,126,6058,0
162,157,151,146,4738,111,129,6059,0
185,178,94,93,4739,148,88,6060,3
225,219,160,155,4740,55,135,6061,0
100,96,146,140,4741,90,124,6062,0
114,109,83,82,232,102,79,6063,0
170,165,195,189,4742,140,128,6064,1
165,160,27,27,4743,136,16,6065,0
50,50,15,15,4744,49,15,6066,0
66,65,222,216,3890,63,173,6067,0
128,123,151,146,4745,115,129,6068,1
229,223,243,235,3328,174,176,6069,1
54,7,146,140,4746,32,124,6070,0
50,50,128,124,4747,49,110,6071,0
84,72,0,59,4748,79,58,6072,0
131,126,38,38,4749,117,37,6073,0
175,152,3,3,4750,115,3,6074,1
55,54,218,212,1101,36,132,6075,0
140,135,110,108,4751,125,100,6076,1
8,8,107,105,4752,8,98,6077,0
160,155,88,87,865,133,83,6078,0
132,127,204,198,4753,118,87,6079,0
249,241,185,179,4754,183,147,6080,1
220,213,17,17,4755,116,17,6081,0
0,0,185,179,3127,0,147,6082,0
108,104,169,163,857,98,142,6083,1
127,122,214,208,24,114,169,24,1
100,96,219,213,270,90,171,6084,0
141,136,144,138,4756,126,77,6085,0
10,10,19,19,4757,10,19,6086,0
129,124,76,75,3147,13,73,6087,0
65,64,179,173,2559,62,148,6088,1
234,227,58,57,4758,161,57,6089,0
132,127,134,130,4660,118,114,6090,1
145,140,67,67,4759,97,41,6091,1
192,185,9,9,4760,22,9,6092,0
128,123,146,140,24,115,124,24,1
63,62,166,160,4761,60,139,6093,0
156,151,14,14,4762,76,14,6094,0
4,4,180,174,4763,4,84,6095,1
97,94,232,224,4764,65,179,6096,0
249,241,78,77,2750,183,75,6097,0
191,184,140,119,4765,95,64,6098,1
184,177,66,66,4054,46,65,6099,0
31,31,87,86,943,31,82,6100,0
22,22,113,111,4766,22,103,6101,1
20,20,197,191,3093,20,2,6102,0
39,39,148,143,4767,38,126,6103,5
235,228,237,229,797,66,131,6104,1
37,37,243,235,4768,36,176,6105,0
8,8,124,71,4586,8,109,6106,0
94,91,38,38,4769,85,37,6107,0
127,122,116,114,2929,114,21,6108,0
232,11,91,90,4770,176,86,6109,0
94,91,122,31,4771,85,108,6110,0
98,95,80,79,4772,88,77,6111,0
106,102,168,162,4773,96,141,6112,1
29,29,4,4,4774,29,4,6113,0
81,80,167,161,4775,20,140,6114,0
82,44,38,38,572,77,37,6115,0
45,45,134,130,4776,44,114,6116,0
106,102,24,24,4777,96,24,6117,1
12,12,0,0,4778,12,0,6118,0
11,11,250,242,4779,11,116,6119,1
95,92,119,117,4780,86,106,6120,1
204,198,119,117,24,17,106,24,0
118,113,107,105,4781,30,98,6121,0
52,52,22,22,4782,51,22,6122,0
125,120,132,128,1611,112,112,6123,0
119,114,23,23,4783,106,23,6124,1
61,60,209,203,4784,58,38,6125,1
92,89,116,114,2231,84,21,6126,0
29,29,23,23,1881,29,23,6127,0
181,174,165,159,3136,145,82,6128,0
181,174,120,118,4785,145,107,6129,1
117,112,5,5,4786,105,5,6130,0
1,1,218,212,4787,1,132,6131,1
164,159,148,143,4788,135,126,6132,1
21,21,102,100,2147,21,95,6133,0
183,176,57,56,439,147,56,6134,0
123,118,130,126,2249,110,50,6135,1
117,112,68,68,157,105,66,6136,1
154,149,117,115,4123,131,105,6137,1
12,12,90,89,4789,12,85,6138,0
124,119,210,204,1678,111,167,6139,1
54,7,151,146,1762,32,129,6140,0
115,110,163,62,4790,103,137,6141,1
3,3,171,165,4791,3,144,6142,0
6,6,147,142,2233,6,125,6143,0
148,143,18,18,4792,36,18,6144,0
76,75,77,76,4332,72,74,6145,0
135,130,117,115,4793,120,105,6146,0
177,171,222,216,4794,143,173,6147,0
195,188,45,45,4795,152,44,6148,1
221,214,171,165,4796,167,144,6149,0
11,11,39,39,4797,11,38,6150,0
163,158,88,87,4798,12,83,6151,0
249,241,8,8,4799,183,8,6152,1
94,91,214,208,4800,85,169,6153,0
239,231,244,236,4801,178,115,6154,1
46,46,8,8,1846,45,8,6155,0
36,36,46,46,2603,35,45,6156,0
61,60,117,115,4802,58,105,6157,0
118,113,126,122,1490,30,70,6158,0
32,32,111,109,4275,32,101,6159,0
131,126,36,36,4803,117,35,6160,0
31,31,207,201,4804,31,165,6161,0
125,120,145,139,4805,112,123,6162,0
163,158,75,74,3498,12,72,6163,0
49,49,165,159,3630,48,82,6164,0
36,36,256,248,4806,35,187,6165,1
168,163,132,128,4807,138,112,6166,1
24,24,64,64,4808,24,63,6167,0
119,114,148,143,4809,106,126,6168,0
20,20,146,140,4810,20,124,6169,0
96,93,0,59,4811,87,58,6170,0
123,118,193,187,643,110,159,6171,0
186,179,133,129,24,149,113,24,9
34,34,238,230,4812,33,158,6172,0
153,148,107,105,4813,97,98,6173,0
20,20,56,55,4814,20,55,6174,0
180,173,137,132,3051,144,117,6175,0
75,74,31,31,4815,71,30,6176,0
216,210,54,53,4816,139,53,6177,0
249,241,122,31,4656,183,108,6178,1
122,117,4,4,4817,109,4,6179,0
76,75,30,30,4818,72,29,6180,1
133,128,63,63,4819,66,62,6181,0
230,224,63,63,4820,175,62,6182,0
29,29,84,83,4821,29,80,6183,0
84,72,116,114,4822,79,21,6184,0
93,90,26,26,4823,46,26,6185,0
62,61,156,151,929,59,133,6186,0
13,13,108,106,4824,13,30,6187,0
130,125,186,180,4825,116,153,6188,0
100,96,38,38,24,90,37,24,4
119,114,38,38,4826,106,37,6189,0
250,242,241,233,4827,184,153,6190,0
37,37,222,216,4828,36,173,6191,1
61,60,241,233,2025,58,153,6192,0
175,152,94,93,4829,115,88,6193,0
181,174,171,165,4830,145,144,6194,0
213,207,7,7,4831,166,7,6195,0
100,96,19,19,1563,90,19,6196,0
56,55,212,206,817,53,168,6197,0
142,137,76,75,4832,127,73,6198,0
247,239,205,199,4833,92,164,6199,0
159,154,235,227,4834,78,182,6200,0
59,58,179,173,4835,56,148,6201,0
3,3,102,100,4836,3,95,6202,0
71,70,71,71,4199,67,68,6203,1
16,16,226,220,3542,16,176,6204,0
52,52,87,86,1514,51,82,6205,0
111,107,5,5,24,100,5,24,0
4,4,123,120,4837,4,92,6206,0
126,121,199,193,4838,113,116,6207,1
11,11,162,157,453,11,22,6208,0
18,18,102,100,1247,18,95,6209,0
96,93,168,162,4839,87,141,6210,1
204,198,85,84,2291,17,32,6211,0
43,43,25,25,1063,42,25,6212,0
221,214,13,13,4840,167,13,6213,0
134,129,57,56,873,119,56,6214,0
152,147,87,86,4841,127,82,6215,0
112,82,106,104,4842,101,33,6216,0
114,109,21,21,4843,102,21,6217,0
78,77,85,84,4844,74,32,6218,0
48,48,177,171,4845,47,28,6219,0
246,238,93,92,4846,182,2,6220,0
160,155,57,56,4847,133,56,6221,0
143,138,144,138,4848,116,77,6222,0
112,82,206,200,4849,101,86,6223,0
125,120,94,93,3928,112,88,6224,1
247,239,175,169,4850,92,145,6225,0
80,79,33,33,4851,76,32,6226,1
119,114,144,138,4852,106,77,6227,0
181,174,80,79,2417,145,77,6228,0
221,214,205,199,24,167,164,24,0
26,26,26,26,27,26,26,6229,1
63,62,57,56,4853,60,56,6230,1
227,221,165,159,1010,125,82,6231,0
87,84,190,184,4552,12,157,6232,1
199,192,30,30,4046,106,29,6233,0
13,13,155,150,4854,13,132,6234,0
177,171,137,132,4855,143,117,6235,0
91,88,129,125,4856,83,1,6236,1
232,11,139,134,2918,176,119,6237,0
100,96,53,52,1357,90,52,6238,1
183,176,100,78,4857,147,93,6239,0
176,170,51,51,4858,142,50,6240,0
37,37,50,50,1000,36,49,6241,0
178,172,16,16,4859,49,16,6242,0
109,105,206,200,4278,99,86,6243,1
5,195,91,90,4860,158,86,6244,0
95,92,49,49,4861,86,48,6245,0
29,29,27,27,30,29,16,6246,0
196,189,169,163,4862,153,142,6247,0
113,108,11,11,3841,91,11,6248,0
59,58,58,57,2626,56,57,6249,0
230,224,243,235,4863,175,176,6250,1
140,135,149,144,24,125,127,24,1
105,101,246,238,1840,95,162,6251,0
21,21,92,91,4864,21,87,6252,0
181,174,33,33,3257,145,32,6253,0
4,4,111,109,232,4,101,6254,0
215,209,30,30,4865,168,29,6255,0
216,210,38,38,4866,139,37,6256,0
21,21,23,23,24,21,23,24,2
179,12,44,44,4867,74,43,6257,0
31,31,149,144,4868,31,127,6258,1
183,176,14,14,4869,147,14,6259,0
174,169,23,23,4870,56,23,6260,0
170,165,123,120,4871,140,92,6261,0
58,57,206,200,4872,55,86,6262,0
130,125,239,231,2389,116,157,6263,0
109,105,12,12,4873,99,12,6264,0
62,215,204,198,4874,113,87,6265,0
154,149,231,161,1838,131,178,6266,0
227,221,60,60,24,125,59,24,0
189,182,41,41,407,14,40,6267,0
62,61,121,119,4875,59,63,6268,0
198,191,111,109,3664,155,101,6269,1
76,75,7,7,4876,72,7,6270,0
74,73,63,63,4877,70,62,6271,0
236,229,39,39,4878,177,38,6272,1
29,29,87,86,1765,29,82,6273,0
207,201,200,194,4879,143,161,6274,0
34,34,172,166,24,33,145,24,0
122,117,107,105,4880,109,98,6275,0
184,177,103,101,4881,46,41,6276,1
58,57,224,218,4882,55,175,6277,0
79,78,109,107,24,75,99,24,1
18,18,81,80,24,18,78,24,15
6,6,194,188,4883,6,160,6278,0
148,143,39,39,4884,36,38,6279,1
58,57,59,58,4885,55,18,6280,1
62,215,208,202,3855,113,166,6281,1
95,92,119,117,4780,86,106,6282,1
1,1,60,60,4886,1,59,6283,0
176,170,80,79,4887,142,77,6284,0
51,51,217,211,4888,50,162,6285,0
107,103,68,68,4889,97,66,6286,0
154,149,144,138,4890,131,77,6287,0
202,196,40,40,479,107,39,6288,0
118,113,102,100,4891,30,95,6289,0
72,71,9,9,4892,68,9,6290,0
94,91,200,194,4893,85,161,6291,0
129,124,118,116,4894,13,28,6292,0
50,50,136,99,4895,49,116,6293,0
135,130,134,130,4896,120,114,6294,0
55,54,101,99,4461,36,94,6295,0
19,19,68,68,4854,19,66,6296,0
101,97,71,71,4285,91,68,6297,0
25,25,178,172,1359,25,2,6298,0
195,188,218,212,4897,152,132,6299,0
180,173,241,233,4898,144,153,6300,1
194,187,7,7,3136,151,7,6301,0
88,85,242,234,4899,81,120,6302,0
78,77,138,133,4900,74,118,6303,0
84,72,49,49,1720,79,48,6304,0
136,131,56,55,4901,121,55,6305,0
3,3,2,2,1122,3,2,6306,0
11,11,84,83,1467,11,80,6307,0
159,154,49,49,4902,78,48,6308,0
146,141,180,174,4903,129,84,6309,0
14,14,214,208,4904,14,169,6310,1
47,47,86,85,1055,46,81,6311,14
198,191,30,30,4905,155,29,6312,0
143,138,169,163,1939,116,142,6313,0
104,100,55,54,4906,94,54,6314,0
14,14,244,236,24,14,115,24,1
180,173,15,15,4907,144,15,6315,0
241,233,38,38,944,179,37,6316,0
84,72,169,163,4288,79,142,6317,0
85,82,107,105,4510,62,98,6318,0
109,105,74,73,3933,99,71,6319,0
109,105,102,100,4908,99,95,6320,1
139,134,101,99,4909,124,94,6321,0
56,55,90,89,4910,53,85,6322,0
194,187,169,163,4911,151,142,6323,0
12,12,57,56,1202,12,56,6324,0
245,237,164,158,4912,91,138,6325,0
198,191,101,99,3715,155,94,6326,0
114,109,10,10,3664,102,10,6327,0
146,141,92,91,4913,129,87,6328,0
87,84,181,175,4914,12,149,6329,0
40,40,25,25,1163,39,25,6330,1
3,3,35,35,4853,3,34,6331,1
188,181,56,55,4592,13,55,6332,0
94,91,63,63,4915,85,62,6333,0
229,223,243,235,3328,174,176,6334,0
36,36,23,23,4916,35,23,6335,0
140,135,23,23,2487,125,23,6336,0
241,233,218,212,4917,179,132,6337,0
116,111,137,132,4135,104,117,6338,0
49,49,202,196,4492,48,26,6339,0
164,159,3,3,4918,135,3,6340,0
180,173,59,58,4919,144,18,6341,0
227,221,157,152,4920,125,100,6342,0
78,77,190,184,4492,74,157,6343,0
136,131,236,228,4921,121,164,6344,0
29,29,79,78,4922,29,76,6345,1
184,177,80,79,213,46,77,6346,0
129,124,199,193,4923,13,116,6347,1
25,25,27,27,4924,25,16,6348,0
130,125,6,6,4925,116,6,6349,0
57,56,37,37,4926,54,36,6350,0
203,197,93,92,4927,159,2,6351,0
26,26,239,231,4928,26,157,6352,0
142,137,38,38,4929,127,37,6353,1
138,133,56,55,4930,123,55,6354,0
100,96,22,22,4931,90,22,6355,0
62,61,128,124,4932,59,110,6356,0
168,163,232,224,4933,138,179,6357,0
153,148,222,216,826,97,173,6358,1
195,188,49,49,24,152,48,24,1
122,117,62,62,4934,109,61,6359,0
106,102,80,79,4935,96,77,6360,0
82,44,106,104,4936,77,33,6361,0
181,174,137,132,4937,145,117,6362,0
158,153,210,204,24,132,167,24,0
50,50,25,25,4938,49,25,6363,1
15,15,193,187,606,15,159,6364,1
25,25,67,67,4939,25,41,6365,0
137,132,135,131,4940,122,115,6366,0
49,49,9,9,4941,48,9,6367,1
52,52,36,36,24,51,35,24,0
253,245,216,210,4942,187,26,6368,0
66,65,118,116,4943,63,28,6369,0
30,30,176,170,4944,30,147,6370,0
178,172,10,10,4945,49,10,6371,0
105,101,187,181,4946,95,154,6372,4
94,91,90,89,2076,85,85,6373,0
137,132,77,76,4947,122,74,6374,0
191,184,150,145,4948,95,128,6375,0
47,47,88,141,4949,46,101,6376,0
63,62,120,118,4950,60,107,6377,0
251,243,60,60,2177,185,59,6378,1
73,72,31,31,2377,69,30,6379,1
141,136,224,218,4951,126,175,6380,0
104,100,63,63,4952,94,62,6381,0
16,16,79,78,4953,16,76,6382,0
173,168,196,190,4954,95,97,6383,0
136,131,116,114,4955,121,21,6384,0
113,108,157,152,562,91,100,6385,0
43,43,165,159,3724,42,82,6386,0
188,181,162,157,4956,13,22,6387,0
19,19,79,78,4957,19,76,6388,0
241,233,26,26,4958,179,26,6389,0
145,140,35,35,4959,97,34,6390,0
140,135,248,240,4960,125,103,6391,0
123,118,147,142,4961,110,125,6392,0
5,5,155,150,4962,5,132,6393,1
16,16,60,60,4963,16,59,6394,0
40,40,57,56,4218,39,56,6395,0
74,73,250,242,4964,70,116,6396,0
23,23,96,95,2157,23,89,6397,0
85,82,118,116,4965,62,28,6398,0
164,159,73,1,4966,135,70,6399,0
112,82,178,172,4967,101,2,6400,0
66,65,182,176,4968,63,150,6401,0
247,239,200,194,4969,92,161,6402,19
178,172,137,132,24,49,117,24,0
105,101,111,109,2146,95,101,6403,0
175,152,222,216,4703,115,173,6404,0
229,223,88,141,4970,174,101,6405,0
102,98,84,83,4971,92,80,6406,0
215,209,121,119,4972,168,63,6407,1
64,63,169,163,4973,61,142,6408,0
9,9,167,161,4974,9,140,6409,0
242,234,48,48,4975,180,47,6410,1
188,181,224,218,2205,13,175,6411,1
113,108,209,203,3054,91,38,6412,1
86,83,0,59,4976,80,58,6413,0
124,119,236,228,4977,111,164,6414,0
4,4,171,165,4978,4,144,6415,1
5,5,75,74,268,5,72,6416,0
128,123,142,136,3499,115,121,6417,0
116,111,224,218,4979,104,175,6418,1
180,173,190,184,3469,144,157,6419,1
106,102,144,138,4980,96,77,6420,0
98,95,198,192,4981,88,129,6421,0
238,230,136,99,4982,134,116,6422,0
99,53,114,112,4983,89,17,6423,19
215,209,55,54,2635,168,54,6424,1
134,129,67,67,3909,119,41,6425,0
32,32,148,143,4984,32,126,6426,0
5,195,19,19,339,158,19,6427,0
233,226,122,31,4985,137,108,6428,0
205,199,95,94,4986,160,87,6429,0
91,88,16,16,4987,83,16,6430,1
20,20,35,35,2652,20,34,6431,0
105,101,212,206,552,95,168,6432,0
76,75,88,87,4988,72,83,6433,0
107,103,17,17,4989,97,17,6434,0
233,226,75,74,902,137,72,6435,0
61,60,11,11,1415,58,11,6436,1
32,32,51,51,4990,32,50,6437,0
186,179,68,68,4991,149,66,6438,0
192,185,102,100,4992,22,95,6439,0
157,152,122,31,24,53,108,24,1
83,81,227,133,4993,78,123,6440,1
112,82,222,216,4994,101,173,6441,0
32,32,130,126,1943,32,50,6442,0
7,7,152,147,4995,7,130,6443,0
227,221,210,204,4996,125,167,6444,1
14,14,144,138,4997,14,77,6445,0
96,93,92,91,122,87,87,6446,1
244,236,70,70,4998,14,67,6447,0
222,216,193,187,4999,170,159,6448,0
11,11,12,12,4176,11,12,6449,0
129,124,26,26,5000,13,26,6450,0
65,64,48,48,563,62,47,6451,0
151,146,0,59,402,89,58,6452,0
59,58,87,86,4398,56,82,6453,0
93,90,8,8,2108,46,8,6454,0
92,89,206,200,5001,84,86,6455,0
69,68,83,82,5002,10,79,6456,1
243,235,242,234,5003,181,120,6457,0
1,1,83,82,5004,1,79,6458,1
32,32,130,126,1943,32,50,6459,1
169,164,171,165,5005,139,144,6460,0
195,188,48,48,5006,152,47,6461,0
36,36,196,190,5007,35,97,6462,0
25,25,241,233,1061,25,153,6463,0
45,45,12,12,1093,44,12,6464,0
172,167,71,71,5008,22,68,6465,0
26,26,244,236,4997,26,115,6466,0
55,54,155,150,1238,36,132,6467,1
101,97,90,89,5009,91,85,6468,0
108,104,99,98,5010,98,92,6469,0
232,11,201,195,4536,176,162,6470,0
61,60,79,78,4176,58,76,6471,0
125,120,84,83,1264,112,80,6472,0
230,224,235,227,5011,175,182,6473,0
233,226,11,11,1262,137,11,6474,0
24,24,83,82,5012,24,79,6475,0
90,87,57,56,3495,82,56,6476,0
125,120,102,100,193,112,95,6477,0
94,91,93,92,5013,85,2,6478,1
21,21,190,184,3906,21,157,6479,0
159,154,142,136,24,78,121,24,1
98,95,159,154,2476,88,21,6480,0
173,168,64,64,5014,95,63,6481,0
218,210,46,46,1787,20,45,6482,0
155,150,34,34,4471,5,33,6483,0
249,241,129,125,24,183,1,24,0
119,114,66,66,1174,106,65,6484,0
18,18,176,170,5015,18,147,6485,0
11,11,77,76,5016,11,74,6486,0
70,69,2,2,5017,66,2,6487,0
220,213,127,123,24,116,70,24,1
123,118,174,168,1799,110,137,6488,0
165,160,20,20,2985,136,20,6489,0
50,50,167,161,1674,49,140,6490,0
69,68,73,1,2072,10,70,6491,1
206,200,172,166,5018,161,145,6492,0
235,228,35,35,5019,66,34,6493,0
174,169,48,48,5020,56,47,6494,0
144,139,18,18,5021,128,18,6495,0
88,85,5,5,5022,81,5,6496,0
200,193,251,243,1751,156,136,6497,0
206,200,64,64,5023,161,63,6498,0
113,108,84,83,4070,91,80,6499,0
11,11,220,214,2608,11,66,6500,0
7,7,154,149,5024,7,129,6501,0
65,64,86,85,5025,62,81,6502,0
104,100,24,24,5026,94,24,6503,0
249,241,250,242,5027,183,116,6504,0
70,69,169,163,5028,66,142,6505,1
173,168,169,163,4166,95,142,6506,0
155,150,218,212,5029,5,132,6507,0
26,26,51,51,1579,26,50,6508,1
39,39,49,49,5030,38,48,6509,0
89,86,152,147,5031,9,130,6510,0
247,239,75,74,5032,92,72,6511,0
138,133,18,18,5033,123,18,6512,0
235,228,44,44,5034,66,43,6513,1
4,4,104,102,5035,4,96,6514,1
78,77,129,125,3870,74,1,6515,0
112,82,27,27,5036,101,16,6516,0
126,121,27,27,5037,113,16,6517,0
108,104,138,133,2045,98,118,6518,0
87,84,74,73,5038,12,71,6519,0
100,96,178,172,3097,90,2,6520,1
4,4,144,138,5039,4,77,6521,0
106,102,12,12,5040,96,12,6522,0
121,116,151,146,5041,108,129,6523,0
211,205,172,166,613,164,145,6524,0
98,95,50,50,5042,88,49,6525,0
97,94,3,3,126,65,3,6526,0
18,18,176,170,5015,18,147,6527,0
86,83,49,49,5043,80,48,6528,0
163,158,19,19,280,12,19,6529,0
136,131,147,142,917,121,125,6530,1
100,96,175,169,5044,90,145,6531,0
6,6,160,155,5045,6,135,6532,0
220,213,10,10,2380,116,10,6533,0
5,5,87,86,1309,5,82,6534,0
120,115,8,8,5046,107,8,6535,0
248,240,230,223,24,28,87,24,1
6,6,155,150,5047,6,132,6536,0
157,152,165,159,4163,53,82,6537,1
23,23,148,143,5048,23,126,6538,1
116,111,7,7,1825,104,7,6539,1
47,47,57,56,1126,46,56,6540,0
64,63,222,216,5049,61,173,6541,0
41,41,244,236,1788,40,115,6542,0
204,198,235,227,5050,17,182,6543,0
70,69,4,4,24,66,4,24,0
100,96,80,79,5051,90,77,6544,0
40,40,48,48,696,39,47,6545,1
195,188,12,12,4570,152,12,6546,1
126,121,168,162,664,113,141,6547,0
125,120,99,98,1328,112,92,6548,0
102,98,138,133,1633,92,118,6549,0
51,51,63,63,5052,50,62,6550,0
239,231,7,7,5053,178,7,6551,0
6,6,2,2,4011,6,2,6552,0
124,119,116,114,645,111,21,6553,0
31,31,33,33,5054,31,32,6554,0
72,71,101,99,5055,68,94,6555,1
148,143,109,107,3010,36,99,6556,0
169,164,11,11,5056,139,11,6557,0
115,110,94,93,5057,103,88,6558,1
72,71,26,26,5058,68,26,6559,1
0,0,157,152,1703,0,100,6560,0
155,150,127,123,3520,5,70,6561,0
82,44,129,125,5059,77,1,6562,0
179,12,167,161,5060,74,140,6563,0
21,21,23,23,24,21,23,24,4
247,239,70,70,2572,92,67,6564,0
163,158,105,103,566,12,97,6565,0
135,130,115,113,5061,120,104,6566,1
15,15,8,8,968,15,8,6567,0
40,40,180,174,5062,39,84,6568,0
110,106,87,86,5063,57,82,6569,0
214,208,152,147,24,167,130,24,3
124,119,0,59,5064,111,58,6570,0
98,95,122,31,5065,88,108,6571,0
157,152,130,126,5066,53,50,6572,1
236,229,225,219,5067,177,4,6573,0
35,35,29,29,252,34,28,6574,0
29,29,72,72,5068,29,69,6575,1
67,66,106,104,5069,64,33,6576,0
10,10,1,1,5070,10,1,6577,0
223,217,95,94,5071,171,87,6578,1
111,107,144,138,5072,100,77,6579,1
17,17,162,157,5073,17,22,6580,0
76,75,117,115,4521,72,105,6581,0
116,111,218,212,3918,104,132,6582,0
93,90,5,5,5074,46,5,6583,0
51,51,71,71,2008,50,68,6584,1
92,89,96,95,5075,84,89,6585,0
209,203,41,41,5076,75,40,6586,0
171,166,254,246,5077,141,152,6587,0
179,12,80,79,5078,74,77,6588,0
181,174,102,100,1306,145,95,6589,0
37,37,159,154,2101,36,21,6590,0
149,144,10,10,1948,74,10,6591,0
195,188,214,208,933,152,169,6592,0
107,103,165,159,5079,97,82,6593,1
67,66,250,242,5080,64,116,6594,0
83,81,180,174,2123,78,84,6595,0
18,18,8,8,3313,18,8,6596,0
4,4,190,184,5081,4,157,6597,1
181,174,178,172,4831,145,2,6598,0
218,210,5,5,5082,20,5,6599,0
4,4,38,38,5083,4,37,6600,0
178,172,229,222,905,49,90,6601,0
34,34,96,95,5084,33,89,6602,0
178,172,84,83,5085,49,80,6603,0
26,26,123,120,1325,26,92,6604,1
7,7,2,2,2045,7,2,6605,0
167,162,78,77,5086,54,75,6606,0
155,150,60,60,733,5,59,6607,0
56,55,56,55,66,53,55,6608,0
249,241,128,124,4623,183,110,6609,0
202,196,71,71,5087,107,68,6610,1
97,94,123,120,5088,65,92,6611,0
1,1,230,223,4169,1,87,6612,0
222,216,176,170,5089,170,147,6613,0
156,151,227,133,5090,76,123,6614,0
66,65,233,225,5091,63,180,6615,1
116,111,132,128,3467,104,112,6616,0
128,123,107,105,5092,115,98,6617,0
152,147,148,143,245,127,126,6618,0
132,127,200,194,5093,118,161,6619,0
43,43,20,20,4908,42,20,6620,0
141,136,151,146,5094,126,129,6621,1
104,100,216,210,5095,94,26,6622,0
43,43,20,20,4908,42,20,6620,0
120,115,2,2,5096,107,2,6623,0
131,126,222,216,5097,117,173,6624,0
85,82,22,22,3494,62,22,6625,0
33,33,226,220,5098,10,176,6626,0
165,160,25,25,1459,136,25,6627,0
95,92,21,21,3217,86,21,6628,0
191,184,180,174,4627,95,84,6629,1
185,178,81,80,5099,148,78,6630,0
84,72,25,25,3268,79,25,6631,1
208,202,140,119,2086,162,64,6632,0
25,25,77,76,2223,25,74,6633,1
187,180,73,1,3704,56,70,6634,0
168,163,144,138,5100,138,77,6635,0
183,176,193,187,3041,147,159,6636,0
21,21,157,152,3687,21,100,6637,1
53,53,149,144,5101,52,127,6638,4
241,233,180,174,5102,179,84,6639,0
19,19,209,203,5103,19,38,6640,1
17,17,211,205,24,17,162,24,4
241,233,90,89,5104,179,85,6641,0
238,230,208,202,5105,134,166,6642,0
256,248,16,16,5106,189,16,6643,1
160,155,54,53,24,133,53,24,1
16,16,151,146,5107,16,129,6644,0
195,188,38,38,772,152,37,6645,0
239,231,156,151,5108,178,133,6646,1
185,178,198,192,714,148,129,6647,0
178,172,117,115,4135,49,105,6648,0
125,120,167,161,3619,112,140,6649,0
206,200,51,51,5109,161,50,6650,0
59,58,2,2,5110,56,2,6651,0
89,86,239,231,5111,9,157,6652,0
70,69,57,56,5112,66,56,6653,0
26,26,160,155,5113,26,135,6654,0
14,14,158,153,4801,14,134,6655,0
51,51,49,49,1295,50,48,6656,0
128,123,48,48,1931,115,47,6657,0
124,119,151,146,710,111,129,6658,1
67,66,60,60,1542,64,59,6659,1
40,40,221,215,5114,39,172,6660,4
0,0,208,202,5115,0,166,6661,0
11,11,49,49,5116,11,48,6662,1
249,241,129,125,24,183,1,24,3
48,48,222,216,279,47,173,6663,1
76,75,136,99,5117,72,116,6664,0
146,141,214,208,1049,129,169,6665,0
167,162,83,82,5118,54,79,6666,0
125,120,231,161,5119,112,178,6667,0
31,31,229,222,5120,31,90,6668,0
70,69,178,172,2903,66,2,6669,0
25,25,23,23,5121,25,23,6670,0
109,105,116,114,3650,99,21,6671,0
78,77,129,125,3870,74,1,6672,1
65,64,142,136,5122,62,121,6673,0
177,171,16,16,5123,143,16,6674,0
36,36,142,136,2309,35,121,6675,0
67,66,106,104,5069,64,33,6676,0
6,6,147,142,2233,6,125,6677,0
180,173,165,159,5124,144,82,6678,1
61,60,22,22,5125,58,22,6679,1
12,12,75,74,4427,12,72,6680,0
164,159,38,38,1578,135,37,6681,0
249,241,179,173,1908,183,148,6682,0
154,149,222,216,2602,131,173,6683,0
31,31,129,125,1908,31,1,6684,0
62,215,209,203,5126,113,38,6685,0
153,148,91,90,5127,97,86,6686,1
197,190,155,150,5128,154,132,6687,0
219,212,205,199,5129,169,164,6688,0
208,202,22,22,5130,162,22,6689,1
206,200,146,140,1989,161,124,6690,0
225,219,63,63,5131,55,62,6691,0
214,208,18,18,5132,167,18,6692,0
226,220,144,138,5133,173,77,6693,0
195,188,231,161,5134,152,178,6694,0
220,213,50,50,3520,116,49,6695,0
29,29,178,172,5135,29,2,6696,0
107,103,220,214,5136,97,66,6697,1
74,73,110,108,895,70,100,6698,0
16,16,85,84,5137,16,32,6699,0
192,185,233,225,5138,22,180,6700,0
1,1,146,140,699,1,124,6701,0
92,89,242,234,5139,84,120,6702,1
37,37,79,78,4797,36,76,6703,0
180,173,129,125,2522,144,1,6704,0
136,131,80,79,3939,121,77,6705,0
73,72,52,8,24,69,51,24,1
24,24,66,66,5140,24,65,6706,1
59,58,160,155,5141,56,135,6707,0
62,215,134,130,5142,113,114,6708,1
162,157,71,71,4426,111,68,6709,0
13,13,183,177,5143,13,151,6710,0
166,161,71,71,288,137,68,6711,1
92,89,86,85,3090,84,81,6712,0
239,231,158,153,24,178,134,24,4
